id,review_text,reviewer_id,reviewer_name,source_name,source_review_id,star_rating
105589.0,Jiya Naaz Thankyou dear,1.70E+15,Shoaib Kadri,Facebook,1728990150694326_1781734555376133,
105590.0,Kirti Modi Thankyou dear,1.70E+15,Shoaib Kadri,Facebook,1728990150694326_1781734578709464,
105591.0,Atb,9.47E+14,Zahir Ali,Facebook,1728990150694326_1781831918699730,
105592.0,atb bro,9.49E+14,Ali Ajhar,Facebook,1728990150694326_1061557517270808,
105593.0,awsome picture,9.10E+14,Ali Khan,Facebook,1728990150694326_1713170728935704,
105594.0,All the best,9.41E+14,Reema Sain,Facebook,1728990150694326_1713170788935698,
105595.0,good luck,9.21E+14,Hina Khan,Facebook,1728990150694326_1781832728699649,
105596.0,Zahir Ali Thankyou dear,1.70E+15,Shoaib Kadri,Facebook,1728990150694326_1782126822003573,
105597.0,Ali Ajhar Thankyou dear,1.70E+15,Shoaib Kadri,Facebook,1728990150694326_1062147250545168,
105598.0,Ali Khan Thankyou dear,1.70E+15,Shoaib Kadri,Facebook,1728990150694326_1782126838670238,
105599.0,"#GetcloserMy bro ""Zoro""",5.68E+14,Aniket Joshi,Facebook,1728990150694326_1710379542548156,
105600.0,"#GetcloserMeri Jaan ""ZORO""",5.68E+14,Aniket Joshi,Facebook,1728990150694326_1056438124449414,
105601.0,U r so beautiful,1.59E+15,åöåÂå´åöåÂÌÛåöåÂ_åöåÂÌª åöåÂÌ_åöåÂåÁåöåÂ_åöåÂ_åöåÂåÁ,Facebook,1728990150694326_1710385105880933,
105602.0,#Getcloser,,,,,
2110000000000000.0,Saurabh Saxena,Facebook,1728990150694326_1710394709213306,,,
105603.0,#GetCloser cashew :*,1.02E+16,Rashi Kerketta,Facebook,1728990150694326_1056456811114212,
105604.0,#GetCloser my love cashew :*,1.02E+16,Rashi Kerketta,Facebook,1728990150694326_1056457494447477,
105605.0,#cashew darling #GetCloser,1.02E+16,Rashi Kerketta,Facebook,1728990150694326_1710401719212605,
105606.0,love her. Cashew <3 #GetCloser,1.02E+16,Rashi Kerketta,Facebook,1728990150694326_1710402035879240,
105607.0,we sleep together. :* cashew n me. #GetCloser,1.02E+16,Rashi Kerketta,Facebook,1728990150694326_1710402769212500,
105608.0,#GetCloser With My Dogi Name JUGU,6.83E+14,Babulal Khokhar,Facebook,1728990150694326_1056472391112654,
105609.0,Pls.. Friends.. Like.. Me n my jugus pic.,,,,,
683000000000000.0,Babulal Khokhar,Facebook,1728990150694326_1056594597767100,,,
105610.0,Friends pls like.. Aryan Thakor Akhtar Sipra Balaji Borawake,6.83E+14,Babulal Khokhar,Facebook,1728990150694326_1056595531100340,
105611.0,Pls like my pic Dipak Bokhani Rajesh Loncha,6.83E+14,Babulal Khokhar,Facebook,1728990150694326_1056595664433660,
105612.0,Like pls.. Abhishek Agarwal Ajitabh Srivastava,6.83E+14,Babulal Khokhar,Facebook,1728990150694326_1056597221100171,
105613.0,Like pls.. Alex De Guia Rebello Ali Shaikh Aarti Makhija Amith Pais,6.83E+14,Babulal Khokhar,Facebook,1728990150694326_1056597707766789,
105614.0,Pls..like..my..jugus..,,,,,
683000000000000.0,Babulal Khokhar,Facebook,1728990150694326_1710475649205212,,,
105615.0,Atb,1.02E+16,Kamlesh Maru,Facebook,1728990150694326_1056750777751482,
105616.0,Like.pls...,,,,,
683000000000000.0,Babulal Khokhar,Facebook,1728990150694326_1710615175857926,,,
105617.0,#GetCloser #Pedigree ,,,,,
,,,,,,
2000000000000000.0,Vishal Tyagi,Facebook,1728990150694326_1710415339211243,,,
105618.0,#GetCloserv#Pedigree,,,,,
,,,,,,
2000000000000000.0,Vishal Tyagi,Facebook,1728990150694326_1056489537777606,,,
105619.0,#GetCloser,2.00E+15,Vishal Tyagi,Facebook,1728990150694326_1710417209211056,
105620.0,Very very nice,2.02E+15,åö_å¬åö_åÂåöå_ÌÊåö_åÁ åö_åÊåö_Ì_åö_å¬åö__åö_åÂåöå_ÌÊ åö__åöå_ÌÏåö_å¬åö__åö_åÁ åö_Ì_åöå_ååö_å¬åöå_Ìãåö__åö_ÌÛ,Facebook,1728990150694326_1710420839210693,
105621.0,#GetCloser with My Baby PET. :),1.58E+15,Hira Mahangade,Facebook,1728990150694326_1056511767775383,
105622.0,,1.63E+15,Ganesh Rathore,Facebook,1728990150694326_1056525624440664,
105623.0,Me and my baby,1.63E+15,Ganesh Rathore,Facebook,1728990150694326_1710436859209091,
105624.0,#GetCloser with Rio _ÌªÌáå,1.02E+16,Rohit Patil,Facebook,1728990150694326_1710437622542348,
105625.0,#GetCloser,2.04E+15,Vishal Tyagi,Facebook,1728990150694326_1710438415875602,
105626.0,#GetCloser,1.02E+16,Alok Maduskar,Facebook,1728990150694326_1710440882542022,
105627.0,#Getcloser,,,,,
909000000000000.0,Shruti Agrawal Koorichh,Facebook,1728990150694326_1056544894438737,,,
105628.0,Rambo_ÌªÌáå_ÌªÌáÌá #Getcloser,1.82E+15,Ankita Patel,Facebook,1728990150694326_1056556981104195,
105629.0,,9.86E+14,Santosh Kumar,Facebook,1728990150694326_1710451369207640,
105630.0,My Selfie with my Bruno #GetCloser #Selfie ,,,,,
1400000000000000.0,Oly Mandal,Facebook,1728990150694326_1710473742538736,,,
105631.0,Arindam Dubey Anindya Bhadra Alia Khan like my pic,1.40E+15,Oly Mandal,Facebook,1728990150694326_1710473859205391,
105632.0,nice pic,8.39E+14,Ami Amrita,Facebook,1728990150694326_1710473942538716,
105633.0,Oly Mandal  lovely picture,1.57E+15,Michael Gonzales,Facebook,1728990150694326_1056593967767163,
105634.0,all the best,9.22E+14,Ranvir Singh,Facebook,1728990150694326_1056594137767146,
105635.0,Oly Mandal done liked,1.57E+15,Michael Gonzales,Facebook,1728990150694326_1056594351100458,
105636.0,beautiful pic,1.40E+15,Kamal Rakhi Gupta,Facebook,1728990150694326_1056594524433774,
105637.0,best of luck,8.68E+14,Deb Deb,Facebook,1728990150694326_1710474379205339,
105638.0,gorgeous,1.51E+15,Bharti Kaur,Facebook,1728990150694326_1710474562538654,
105639.0,lovely :),1.45E+15,Ajay Biswas,Facebook,1728990150694326_1710474665871977,
105640.0,nice,1.40E+15,Kamal Rakhi Gupta,Facebook,1728990150694326_1710822589170518,
105641.0,lovely pic dear,1.65E+15,Ankita Biswas,Facebook,1728990150694326_1779525445597044,
105642.0,wow all the best and looking good,8.90E+14,Ajoy Das,Facebook,1728990150694326_1779526458930276,
105643.0,so sweet,1.59E+15,Aniket Kumar Singh,Facebook,1728990150694326_1710831759169601,
105644.0,both are looking cute,1.55E+15,Ankita Bala,Facebook,1728990150694326_1710836732502437,
105645.0,Ajoy Das Sayani Ganguly Sonai Sudipto Biswas Sudish Prakash guys like,8.60E+14,Arindam Bose,Facebook,1728990150694326_1710855342500576,
105646.0,awww so cute :*,8.56E+14,Ashalata Das,Facebook,1728990150694326_1779550928927829,
105647.0,sweet,1.49E+15,Sukanta Kabasi,Facebook,1728990150694326_1057236314369595,
105648.0,lovely,1.07E+15,Avik Singh,Facebook,1728990150694326_1057239494369277,
105649.0,liked :),2.47E+15,Babon Das,Facebook,1728990150694326_1779554252260830,
105650.0,all the best,8.91E+14,Kanika Bala,Facebook,1728990150694326_1710861089166668,
105651.0,mind blowing :),9.27E+14,Ranjit Kumar Bala,Facebook,1728990150694326_1779554772260778,
105652.0,good luck dear,8.85E+14,Balaram Das,Facebook,1728990150694326_1057248214368405,
105653.0,superb snap,1.41E+15,Biswajit Sil,Facebook,1728990150694326_1710866465832797,
105654.0,done,7.30E+14,Bittu Das Das Bittu,Facebook,1728990150694326_1057253614367865,
105655.0,looking so sweet,1.40E+15,Mousumi Biswas,Facebook,1728990150694326_1779557962260459,
105656.0,too good,1.25E+15,Jahir Rodriguez,Facebook,1728990150694326_1710868645832579,
105657.0,best one,1.56E+15,Somu Das,Facebook,1728990150694326_1779558258927096,
105658.0,good luck,8.62E+14,Asha Das,Facebook,1728990150694326_1779558375593751,
105659.0,bruno looks sweet,9.22E+14,Sujata Das,Facebook,1728990150694326_1057256621034231,
105660.0,good going dear,8.67E+14,Sujata Das,Facebook,1728990150694326_1779558932260362,
105661.0,"My Selfie With My Baby, My Life :*  #GetCloser #PedigreeIndia #Selfie",8.60E+14,Arindam Bose,Facebook,1728990150694326_1056599964433230,
105662.0,#GetCloser My Everloving sweetheart _ÌªÌ¥Ì #Tiger _ÌªÌáÌá_ÌªÌáå,1.66E+15,Suvidha Sharath Shetty,Facebook,1728990150694326_1056607574432469,
105663.0,,1.65E+15,Gagan Leela,Facebook,1728990150694326_1710567895862654,
105664.0,#Getcloser  Love of my Life Pebbles #pedigreeIndia,1.65E+15,Gagan Leela,Facebook,1728990150694326_1710568379195939,
105665.0,#GetCloser,1.59E+15,Sarath J Nair,Facebook,1728990150694326_1056853817741178,
105666.0,Praveen Pravey Arun Vl Rahul Vijayakumar Shijith S Nair Santhosh Kumar Deepu Kumar,1.59E+15,Sarath J Nair,Facebook,1728990150694326_1056855771074316,
105667.0,#CeasarFeliz my loving pet Tommy with me... #getcloser,,,,,
1840000000000000.0,Salman Ahmad,Facebook,1728990150694326_1710605855858858,,,
105668.0,Pedigree India #GetCloser My son with our family member Bruno..!! :),1.23E+15,Narotam Lal,Facebook,1728990150694326_1710606725858771,
105669.0,Pedigree India My lovely daughter with our cute Pluto :*  #GetCloser,9.33E+14,Reema Madaan,Facebook,1728990150694326_1710607085858735,
105670.0,#GetCloser,,,,,
,,,,,,
410000000000000.0,VJ ShiVani,Facebook,1728990150694326_1710613949191382,,,
105671.0,#GetCloser my baby marcus,1.59E+15,Rianna Wilson,Facebook,1728990150694326_1056913317735228,
105672.0,"#GetCloser my dog named duke ""Selfie addicted """,9.35E+14,Ankit Rajput,Facebook,1728990150694326_1710631265856317,
105673.0,innocent,5.39E+14,Deepika Chauhan,Facebook,1728990150694326_1710632865856157,
105674.0,Wah.._ÌªÌáå_ÌªÌáå,1.99E+15,Rahath Abbas Barbhuiya,Facebook,1728990150694326_1710737959178981,
105675.0,#GetCloser our cute pet Name rocky,2.03E+15,Shivani Karanwal,Facebook,1728990150694326_1710631345856309,
105676.0,"#GetCloser my dog named chingo  ""family member""",1.77E+15,Khushi Kapoor,Facebook,1728990150694326_1710631662522944,
105677.0,nyc pic,5.39E+14,Deepika Chauhan,Facebook,1728990150694326_1710632212522889,
105678.0,Fake pic   Copied From Google,9.41E+14,ShiVam Tyagi,Facebook,1728990150694326_1710635512522559,
105679.0,#GetCloser,5.39E+14,Deepika Chauhan,Facebook,1728990150694326_1710632945856149,
105680.0,#GetCloser,,,,,
,,,,,,
,,,,,,
,,,,,,
475000000000000.0,Ankit Sharma,Facebook,1728990150694326_1056924941067399,,,
105681.0,#GetCloser,,,,,
,,,,,,
538000000000000.0,Bhupendra Singh,Facebook,1728990150694326_1056935401066353,,,
105682.0,My pet Eddy,5.78E+14,Gnanaraj,Facebook,1728990150694326_1710641735855270,
105683.0,"#GetCloser    my Beautiful "" SOFI"" ...",1.80E+15,DRx Suraj Mahangade,Facebook,1728990150694326_1056965674396659,
105684.0,nice,5.96E+14,Deepak Sawant,Facebook,1728990150694326_1710690499183727,
105685.0,#GetCloser with Pedigree India,,,,,
331000000000000.0,Anil Vishwakarma,Facebook,1728990150694326_1056978861062007,,,
105686.0,"Join here and support me, thanks Ashok Kumar AshokAmresh Sharma",3.31E+14,Anil Vishwakarma,Facebook,1728990150694326_1057078051052088,
105687.0,"Join here and support me, thanks Aarav VashishatBhanu Yadav",3.31E+14,Anil Vishwakarma,Facebook,1728990150694326_1057078107718749,
105688.0,"Join here and support me, thanks Stephanye CMPrathap Kumar",3.31E+14,Anil Vishwakarma,Facebook,1728990150694326_1057078151052078,
105689.0,"Join here and support me, thanks Dipak ChavhanKristila Dizasa",3.31E+14,Anil Vishwakarma,Facebook,1728990150694326_1057078184385408,
105690.0,"Join here and support me, thanks Dipak ChavhanDhruv Thummar",3.31E+14,Anil Vishwakarma,Facebook,1728990150694326_1057078217718738,
105691.0,"Join here and support me, thanks Ghan ShyamDurga Prasad Gummadi",3.31E+14,Anil Vishwakarma,Facebook,1728990150694326_1057078271052066,
105692.0,"Join here and support me, thanks Kovala GelsinSonu Heer",3.31E+14,Anil Vishwakarma,Facebook,1728990150694326_1710754509177326,
105693.0,"Join here and support me, thanks Prinzes InayatJessy Madhu",3.31E+14,Anil Vishwakarma,Facebook,1728990150694326_1057078484385378,
105694.0,"Join here and support me, thanks Jay SisodiaKristila Dizasa",3.31E+14,Anil Vishwakarma,Facebook,1728990150694326_1710754612510649,
105695.0,"Join here and support me, thanks Tatiana PardoKhan Summy",3.31E+14,Anil Vishwakarma,Facebook,1728990150694326_1710754682510642,
105696.0,"Join here and support me, thanks Dipak ChavhanV Ram Prasad",3.31E+14,Anil Vishwakarma,Facebook,1728990150694326_1057078654385361,
105697.0,#GetCloser,,,,,
1780000000000000.0,Alka Singh,Facebook,1728990150694326_1710709959181781,,,
105698.0,#GetCloser,1.89E+15,Samarth Jaswal,Facebook,1728990150694326_1057015804391646,
105699.0,With my pistol beta.. I'm getting closer with my selfie #GetCloser :*,9.03E+14,Ushaa Kathait,Facebook,1728990150694326_1057025937723966,
105700.0,#GetCloser my best friend and a greaat family member ;) join freinds :-åö_Ìäåö_Ì¢åö_å´åö_ÌÛåö__ åö_åÈåö__åö_Ìªåö_ÌÛåö_Ìüåö__åö__åö_Ìã,1.77E+15,Khushi Kapoor,Facebook,1728990150694326_1057033407723219,
105701.0,nyc,9.35E+14,Ankit Rajput,Facebook,1728990150694326_1710725069180270,
105702.0,Cute,1.99E+15,Rahath Abbas Barbhuiya,Facebook,1728990150694326_1057058584387368,
105703.0,thanks,1.64E+15,Ankit Patial,Facebook,1728990150694326_1710748979177879,
105704.0,Wlcm dude _ÌªÌáÌã,1.99E+15,Rahath Abbas Barbhuiya,Facebook,1728990150694326_1710749342511176,
105705.0,Hmm dude,1.64E+15,Ankit Patial,Facebook,1728990150694326_1710835145835929,
105706.0,#GetCloser,1.69E+15,Sanjay Rao,Facebook,1728990150694326_1710724442513666,
105707.0,"Pedigree India#GetCloser :)Me & My Buddies With My Cute Little Puppy ""Cuddles"" :*",2.03E+15,David Suresh George,Facebook,1728990150694326_1710724905846953,
105708.0,#GetCloser,,,,,
,,,,,,
416000000000000.0,Shivani Tyagi,Facebook,1728990150694326_1057062227720337,,,
105709.0,#GetCloser ,,,,,
,,,,,,
416000000000000.0,Shivani Tyagi,Facebook,1728990150694326_1057063121053581,,,
105710.0,#GetCloser ,,,,,
,,,,,,
416000000000000.0,Shivani Tyagi,Facebook,1728990150694326_1057064234386803,,,
105711.0,#GetCloser,,,,,
,,,,,,
,,,,,,
,,,,,,
416000000000000.0,Shivani Tyagi,Facebook,1728990150694326_1057064407720119,,,
105712.0,#GetCloser,4.16E+14,Shivani Tyagi,Facebook,1728990150694326_1057064577720102,
105713.0,#GetCloser,,,,,
,,,,,,
,,,,,,
,,,,,,
416000000000000.0,Shivani Tyagi,Facebook,1728990150694326_1057065017720058,,,
105714.0,Posted all My Entrie    Wish to win,4.16E+14,Shivani Tyagi,Facebook,1728990150694326_1057067161053177,
105715.0,#GetCloser,,,,,
,,,,,,
585000000000000.0,Bharat Inder,Facebook,1728990150694326_1057101154383111,,,
105716.0,,1.83E+15,Varun Nataraj,Facebook,1728990150694326_1057109194382307,
105717.0,#CeasarFeliz my loving pet Tommy with me..,,,,,
1840000000000000.0,Salman Ahmad,Facebook,1728990150694326_1710769205842523,,,
105718.0,Naveera Khan,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779494188933503,
105719.0,Sameer Khan,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710776239175153,
105720.0,Saleem Siddiqui,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057117661048127,
105721.0,Faixan Shabir,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710776275841816,
105722.0,Sachin Verma,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779494295600159,
105723.0,Xyron Naresh Kumar,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779494315600157,
105724.0,Manik Chowdhury,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710776302508480,
105725.0,Xameer Riyaz,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057117757714784,
105726.0,Syxo Xtar Lymen,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710776335841810,
105727.0,Zabardas Malik,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779494345600154,
105728.0,Zakir Mir,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710776369175140,
105729.0,Adnan Ahmed,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710776405841803,
105730.0,Mass Mani Qute Ramya,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057117891048104,
105731.0,Adnan Qureshi,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779494395600149,
105732.0,Syxo Xtar Lymen,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057117967714763,
105733.0,Kapil Kapoor,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779495642266691,
105734.0,Samrita Das,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710776519175125,
105735.0,Sam Amd,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779495702266685,
105736.0,Afreen Sameer Khan,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057118181048075,
105737.0,Gulzara Danish Patel Patel,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710776552508455,
105738.0,Sh ÌÎÌã Gy,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057118254381401,
105739.0,Wani Shabir,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057118291048064,
105740.0,Vishal Jagtap,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057118317714728,
105741.0,Parveez Khan,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779495782266677,
105742.0,Prince Aaqib,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779495792266676,
105743.0,Sajid Nodoliya,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710776669175110,
105744.0,Rafiq Mansuri,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779495845600004,
105745.0,Rider Wani,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779495892266666,
105746.0,Eldan Aguinsatan,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779495918933330,
105747.0,Roshani Thakur,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710776765841767,
105748.0,Rahi Mohd,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779495965599992,
105749.0,Rijal Kedir,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779495988933323,
105750.0,Grasiano Ndalama Ndalama,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057118664381360,
105751.0,Yawer Ishaq,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779496038933318,
105752.0,Md Youns,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779496052266650,
105753.0,Yusef Haja,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779496088933313,
105754.0,Hafsa Rather,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057118801048013,
105755.0,Imran Nazir,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710776985841745,
105756.0,Isolated Davood,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779496168933305,
105757.0,Oindrila Ghosh,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057118994381327,
105758.0,Sanna Ali,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057119077714652,
105759.0,Zeenat Parveen,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710777122508398,
105760.0,Angel Zee,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057119164381310,
105761.0,Zinnat Khan,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779496388933283,
105762.0,Shibin Jorge,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779496472266608,
105763.0,Faixan Shabir,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779496545599934,
105764.0,Hugo Barra,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710777372508373,
105765.0,Yushra Khan,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710777389175038,
105766.0,Fernando Martinez,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710777435841700,
105767.0,Subhan Ahmad Siddiqui Mohsin Ali Rahi Adil Bhat Aarizoo StÌÎ_LÌÎ_åÌh BÌÎÌ_ÌÎ_ SÌÎÌ_håÛÌåÌ¢ Sumey Bashir Aad Dy Farooq Sofi Sofi Tawseef Bhat Tanveer Mushki Wani Umer FÌÎÌ_rhÌÎÌÌÎå± QÌÎÌöRÌÎÌ_shi,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779664208916501,
105768.0,Atb bro..,5.99E+14,Kapil Kapoor,Facebook,1728990150694326_1057514121008481,
105769.0,Naveera Khan,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057111167715443,
105770.0,Samarth Jaswal,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710769429175834,
105771.0,Sameer Khan,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057111307715429,
105772.0,Kapil Kapoor,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057113291048564,
105773.0,Shezan Chaudhary,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710771832508927,
105774.0,Ankit Patial,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710771872508923,
105775.0,Sanjay Rao,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710771882508922,
105776.0,Bharat Tomar,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057113407715219,
105777.0,Faixan Shabir,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710771905842253,
105778.0,Bharat Tomar,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710771939175583,
105779.0,Sanjay Rao,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057113727715187,
105780.0,Xyron Naresh Kumar,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710772042508906,
105781.0,Xiya Meer,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057113781048515,
105782.0,Roshani Thakur,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779491948933727,
105783.0,Shin Hae Sung,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779492115600377,
105784.0,Shivani Karanwal,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710772115842232,
105785.0,Samarth Jaswal,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779492165600372,
105786.0,Digna Bahnsali join,1.24E+15,Jayshree Mehta,Facebook,1728990150694326_1710772145842229,
105787.0,Tia Jr.,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779492228933699,
105788.0,Varun Nataraj,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710772359175541,
105789.0,DRx Suraj Mahangade,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779492262267029,
105790.0,Mahendra Lodhi Mahendra Lodhi,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779492282267027,
105791.0,Ankit Patial,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779492302267025,
105792.0,Sy'co Wasee'm,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1779492315600357,
105793.0,FÌÎÌ_rhÌÎÌÌÎå± QÌÎÌöRÌÎÌ_shi,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057114171048476,
105794.0,Adi Qureshi,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1710773929175384,
105795.0,Banday Nisar,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057114254381801,
105796.0,Vipin Tyagi,1.84E+15,Salman Ahmad,Facebook,1728990150694326_1057114294381797,
105797.0,beuti fual,1.87E+15,Mahendra Lodhi,Facebook,1728990150694326_1710774375842006,
105798.0,#GetCloser,1.69E+15,Vivek Shridher,Facebook,1728990150694326_1710791632506947,
105799.0,#GetCloser SHAGGY åäå_,1.98E+15,Shivani Rawat,Facebook,1728990150694326_1779512472265008,
105800.0,nice,6.72E+14,MÌÎå£ÌÎå±jÌÎå£MÌÎ_thÌÎ_ Rahul,Facebook,1728990150694326_1779519242264331,
105801.0,va,5.51E+14,Pardeep Kumar,Facebook,1728990150694326_1779519302264325,
105802.0,#GetCloser,,,,,
,,,,,,
538000000000000.0,Bhupendra Singh,Facebook,1728990150694326_1057175777708982,,,
105803.0,Shivani,1.77E+15,Manu Uttam,Facebook,1728990150694326_1779526628930259,
105804.0,#GetCloser  Friends pleae Like it ,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1490000000000000.0,Rahul Ramrao Joshi,Facebook,1728990150694326_1779531118929810,,,
105805.0,,7.43E+14,Rakhi Verma,Facebook,1728990150694326_1710834205836023,
105806.0,#GetCloser With my Love..Charlie :),1.39E+15,Poonam Jadhav,Facebook,1728990150694326_1710834652502645,
105807.0,#GetCloser With my Love..Charlie,1.39E+15,Poonam Jadhav,Facebook,1728990150694326_1710834699169307,
105808.0,"""Pets are not our whole life, but they make our lives whole."" #GetCloser#Selfie #love",1.68E+15,Rakhi Chakraborty,Facebook,1728990150694326_1710836632502447,
105809.0,#GetCloser,,,,,
,,,,,,
399000000000000.0,Anjana Tyagi,Facebook,1728990150694326_1057205901039303,,,
105810.0,#GetCloser ,,,,,
1570000000000000.0,Sujeeth Jaideep,Facebook,1728990150694326_1710839182502192,,,
105811.0,#GetCloser,2.09E+15,Anjali Dogra,Facebook,1728990150694326_1779537805595808,
105812.0,#GetCloser,,,,,
,,,,,,
,,,,,,
,,,,,,
399000000000000.0,Anjana Tyagi,Facebook,1728990150694326_1710852435834200,,,
105813.0,#GetCloser with my cutie pie <3,1.81E+15,Namrata Rolly,Facebook,1728990150694326_1057246544368572,
105814.0,#GetCloser,,,,,
,,,,,,
320000000000000.0,Akshay Tyagi,Facebook,1728990150694326_1779555265594062,,,
105815.0,#getcloser,1.02E+16,Satyam Dubey,Facebook,1728990150694326_1057256397700920,
105816.0,#Getcloser,1.65E+15,Gagan Leela,Facebook,1728990150694326_1710871569165620,
105817.0,#GetCloser,,,,,
,,,,,,
538000000000000.0,Bhupendra Singh,Facebook,1728990150694326_1710875085831935,,,
105818.0,Hu hu._ÌªÌáÌ¢_ÌªÌáÌ¢,,,,,
,,,,,,
1930000000000000.0,Amit Khatri,Facebook,1728990150694326_1057284951031398,,,
105819.0,stop using Auto likes U r already disqualify in this contest bcuz u have use Google image......,5.99E+14,Kapil Kapoor,Facebook,1728990150694326_1711018132484297,
105820.0,kaimmmmmmmm ji,2.02E+15,Karmveer Singh,Facebook,1728990150694326_1057443511015542,
105821.0,kaimmmmm ji,7.81E+14,Ghaint Gabhru Nri,Facebook,1728990150694326_1779659918916930,
105822.0,#get closer,1.85E+15,Shabeeb Rahman,Facebook,1728990150694326_1779701895579399,
105823.0,MY GANG COOL PET MEMBER SELFIE ENJOY WITH FUN WISH TO WIN MY PET DREAM HOPE TRUE ,,,,,
2060000000000000.0,Tinku Sarma,Facebook,1728990150694326_1057577537668806,,,
105824.0,Wow,2.11E+15,Gopal Rock,Facebook,1728990150694326_1711060992480011,
105825.0,SELFIE WITH MY PET ,,,,,
2110000000000000.0,Gopal Rock,Facebook,1728990150694326_1057578057668754,,,
105826.0,#GetCloser,,,,,
2020000000000000.0,Jagganath Jaggu,Facebook,1728990150694326_1057579551001938,,,
105827.0,SELFIE WITH MY PET,8.79E+14,Pooja Bagani,Facebook,1728990150694326_1711136005805843,
